respondent_id,gender,income_quintile,urban_rural,education,has_account,transactions_90d,uses_credit,uses_savings,cost,distance,documentation,trust,no_credit_history,has_mobile_money,has_utility_account
R007265,female,3,rural,secondary,1,1,0,1,0,0,0,0,0,1,0
R007266,female,1,urban,primary,1,12,0,0,0,0,0,0,0,0,1
R007267,female,4,urban,none,1,1,1,1,0,0,0,0,0,1,0
R007268,female,1,rural,secondary,0,0,0,0,1,1,0,0,1,1,1
R007269,male,3,rural,secondary,1,1,1,0,0,0,0,0,0,0,0
R007270,male,2,urban,primary,0,0,0,0,1,0,0,0,0,0,1
R007271,male,3,urban,secondary,1,0,0,1,0,0,0,0,0,1,1
R007272,female,4,urban,secondary,1,5,0,0,0,0,0,0,0,0,1
R007273,female,2,urban,primary,1,5,0,0,0,0,0,0,0,1,0
R007274,male,3,urban,secondary,1,30,1,1,0,0,0,0,0,1,1
R007275,male,2,urban,secondary,1,0,0,0,0,0,0,0,0,1,1
R007276,female,2,urban,tertiary,1,2,0,0,0,0,0,0,0,1,0
R007277,female,5,urban,primary,1,12,0,1,0,0,0,0,0,1,1
R007278,female,1,urban,none,1,5,0,0,0,0,0,0,0,0,0
R007279,male,5,urban,tertiary,0,0,0,0,0,1,1,0,0,1,1
R007280,male,4,urban,secondary,1,0,0,1,0,0,0,0,0,1,0
R007281,male,4,urban,tertiary,1,30,0,0,0,0,0,0,0,1,1
R007282,female,5,urban,secondary,1,12,0,1,0,0,0,0,0,1,1
R007283,female,1,rural,primary,0,0,0,0,1,0,0,1,0,0,1
R007284,female,3,rural,secondary,1,5,0,0,0,0,0,0,0,1,1
R007285,male,3,urban,primary,1,5,0,0,0,0,0,0,0,1,1
R007286,female,1,urban,tertiary,1,5,0,0,0,0,0,0,0,0,1
R007287,male,4,urban,primary,0,0,0,0,0,0,1,0,1,0,0
R007288,female,4,urban,primary,0,0,0,0,1,0,0,0,1,1,1
R007289,male,2,urban,secondary,1,12,0,0,0,0,0,0,0,0,0
R007290,male,3,urban,none,0,0,0,0,0,0,0,1,1,0,1
R007291,male,3,urban,secondary,1,1,0,0,0,0,0,0,0,0,1
R007292,male,4,rural,secondary,1,1,0,1,0,0,0,0,0,1,1
R007293,female,3,rural,tertiary,1,5,0,0,0,0,0,0,0,0,0
R007294,male,1,urban,secondary,1,12,0,0,0,0,0,0,0,0,0
R007295,female,1,rural,primary,0,0,0,0,0,1,0,1,0,0,0
R007296,female,3,urban,primary,1,30,0,1,0,0,0,0,0,0,1
R007297,male,2,rural,secondary,0,0,0,0,0,1,0,0,1,1,0
R007298,female,1,rural,secondary,1,2,0,0,0,0,0,0,0,0,1
R007299,female,1,rural,secondary,1,1,0,1,0,0,0,0,0,0,0
R007300,female,5,urban,none,0,0,0,0,1,0,1,0,0,1,1
R007301,male,1,urban,secondary,1,0,0,0,0,0,0,0,0,1,1
R007302,male,5,rural,primary,1,1,0,0,0,0,0,0,0,1,0
R007303,male,2,urban,secondary,1,5,0,0,0,0,0,0,0,1,1
R007304,male,1,urban,secondary,1,2,1,0,0,0,0,0,0,0,1
R007305,male,4,urban,tertiary,1,2,0,0,0,0,0,0,0,1,1
R007306,male,4,rural,secondary,1,2,1,1,0,0,0,0,0,0,1
R007307,female,2,urban,primary,0,0,0,0,0,0,0,0,1,0,1
R007308,female,2,urban,primary,0,0,0,0,0,0,0,0,0,1,1
R007309,male,5,urban,tertiary,1,5,1,1,0,0,0,0,0,1,1
R007310,male,5,urban,primary,1,2,1,0,0,0,0,0,0,1,1
R007311,male,5,rural,secondary,0,0,0,0,0,0,1,0,0,1,0
R007312,male,2,urban,primary,0,0,0,0,0,0,1,0,1,0,0
R007313,female,4,rural,tertiary,1,30,1,1,0,0,0,0,0,0,0
R007314,female,5,rural,secondary,1,2,0,0,0,0,0,0,0,1,1
R007315,male,3,urban,primary,1,2,0,0,0,0,0,0,0,1,1
R007316,male,1,urban,tertiary,1,1,1,1,0,0,0,0,0,0,0
R007317,male,2,urban,secondary,1,30,0,0,0,0,0,0,0,0,1
R007318,female,2,rural,primary,1,1,0,1,0,0,0,0,0,1,0
R007319,male,3,urban,secondary,1,1,1,1,0,0,0,0,0,1,1
R007320,female,3,urban,secondary,1,2,0,0,0,0,0,0,0,1,1
R007321,male,3,rural,secondary,1,5,0,0,0,0,0,0,0,0,0
R007322,male,1,urban,tertiary,1,2,0,0,0,0,0,0,0,0,1
R007323,female,2,urban,tertiary,1,12,0,0,0,0,0,0,0,1,1
R007324,male,4,rural,primary,1,2,0,0,0,0,0,0,0,1,1
R007325,female,3,urban,tertiary,1,2,1,1,0,0,0,0,0,1,1
R007326,female,1,urban,secondary,1,2,0,0,0,0,0,0,0,0,1
R007327,male,4,rural,secondary,1,5,0,0,0,0,0,0,0,1,0
R007328,male,2,urban,secondary,1,30,0,0,0,0,0,0,0,0,0
R007329,female,3,urban,primary,1,5,0,0,0,0,0,0,0,0,1
R007330,male,1,urban,primary,1,5,0,0,0,0,0,0,0,0,0
R007331,male,3,rural,primary,1,5,0,1,0,0,0,0,0,1,0
R007332,female,2,urban,none,0,0,0,0,0,0,0,1,0,1,1
R007333,male,1,urban,secondary,0,0,0,0,1,0,0,0,0,0,1
R007334,male,1,urban,primary,0,0,0,0,0,0,0,0,0,0,0
R007335,male,2,urban,secondary,1,0,0,0,0,0,0,0,0,0,1
R007336,male,1,rural,none,0,0,0,0,1,1,0,0,0,1,1
R007337,female,3,rural,none,0,0,0,0,1,0,1,1,1,0,0
R007338,male,2,rural,primary,1,1,0,0,0,0,0,0,0,0,0
R007339,male,5,rural,secondary,1,12,1,0,0,0,0,0,0,1,1
R007340,male,5,urban,tertiary,1,1,0,1,0,0,0,0,0,0,1
R007341,female,5,rural,secondary,1,2,0,0,0,0,0,0,0,1,0
R007342,female,5,urban,secondary,1,12,0,1,0,0,0,0,0,0,1
R007343,female,2,rural,tertiary,1,0,0,1,0,0,0,0,0,0,1
R007344,male,4,rural,secondary,1,5,0,1,0,0,0,0,0,1,0
R007345,female,5,rural,secondary,1,12,0,0,0,0,0,0,0,0,1
R007346,female,4,rural,secondary,1,0,1,1,0,0,0,0,0,1,0
R007347,male,2,urban,primary,1,5,0,0,0,0,0,0,0,0,1
R007348,female,3,urban,secondary,1,30,0,0,0,0,0,0,0,1,1
R007349,female,5,rural,primary,1,5,0,0,0,0,0,0,0,1,1
R007350,male,1,urban,secondary,1,2,0,0,0,0,0,0,0,1,1
R007351,female,1,urban,primary,1,1,0,0,0,0,0,0,0,1,1
R007352,female,5,urban,primary,1,5,0,0,0,0,0,0,0,1,1
R007353,female,5,rural,none,0,0,0,0,1,0,1,0,0,1,0
R007354,female,1,rural,none,0,0,0,0,1,0,1,0,1,0,0
R007355,female,1,urban,tertiary,0,0,0,0,1,0,1,0,1,0,1
R007356,female,2,urban,tertiary,1,2,0,1,0,0,0,0,0,1,0
R007357,female,1,rural,tertiary,0,0,0,0,0,1,0,0,1,0,0
R007358,female,5,urban,secondary,1,1,1,1,0,0,0,0,0,1,1
R007359,male,2,rural,primary,1,12,0,0,0,0,0,0,0,1,1
R007360,female,3,rural,tertiary,1,1,1,0,0,0,0,0,0,0,0
R007361,male,2,rural,secondary,0,0,0,0,0,0,0,1,1,0,0
R007362,male,4,rural,primary,1,1,1,1,0,0,0,0,0,0,0
R007363,male,5,rural,secondary,1,0,0,0,0,0,0,0,0,0,1
R007364,female,5,urban,primary,1,2,1,1,0,0,0,0,0,1,1
R007365,female,1,rural,primary,0,0,0,0,0,1,0,0,1,0,1
R007366,male,2,urban,secondary,1,1,1,1,0,0,0,0,0,0,1
R007367,female,5,urban,primary,0,0,0,0,1,0,0,0,1,1,1
R007368,female,1,urban,primary,1,30,0,0,0,0,0,0,0,0,1
R007369,female,2,rural,tertiary,1,1,0,0,0,0,0,0,0,0,0
R007370,female,2,urban,tertiary,1,0,0,0,0,0,0,0,0,0,1
R007371,female,1,urban,secondary,0,0,0,0,1,0,1,1,0,0,0
R007372,male,4,rural,primary,1,2,0,1,0,0,0,0,0,1,1
R007373,male,5,rural,tertiary,1,5,1,0,0,0,0,0,0,1,1
R007374,female,3,rural,secondary,1,1,1,1,0,0,0,0,0,0,0
R007375,female,1,rural,tertiary,1,1,0,1,0,0,0,0,0,0,1
R007376,male,2,urban,secondary,1,1,0,1,0,0,0,0,0,1,1
R007377,male,5,rural,primary,1,12,1,0,0,0,0,0,0,1,1
R007378,male,3,rural,primary,1,5,0,1,0,0,0,0,0,1,0
R007379,male,3,urban,secondary,1,5,0,0,0,0,0,0,0,0,1
R007380,female,1,rural,none,0,0,0,0,0,1,0,0,1,0,0
R007381,female,2,rural,primary,1,0,0,0,0,0,0,0,0,0,1
R007382,female,5,urban,secondary,1,30,0,0,0,0,0,0,0,1,1
R007383,female,1,rural,tertiary,0,0,0,0,0,0,0,0,0,1,0
R007384,female,5,urban,tertiary,1,5,0,1,0,0,0,0,0,1,1
R007385,female,2,urban,secondary,1,1,0,0,0,0,0,0,0,0,1
R007386,female,1,rural,primary,0,0,0,0,0,0,0,1,0,0,0
R007387,female,1,rural,secondary,1,30,0,0,0,0,0,0,0,0,1
R007388,female,5,urban,tertiary,1,1,0,0,0,0,0,0,0,1,1
R007389,male,2,urban,secondary,1,12,0,0,0,0,0,0,0,0,1
R007390,female,1,rural,primary,0,0,0,0,1,1,1,0,1,1,0
R007391,male,5,urban,primary,1,0,1,1,0,0,0,0,0,1,1
R007392,female,3,rural,tertiary,1,5,0,0,0,0,0,0,0,0,1
R007393,female,1,urban,tertiary,0,0,0,0,1,0,0,0,0,1,1
R007394,male,5,urban,secondary,1,2,0,1,0,0,0,0,0,1,1
R007395,female,3,rural,secondary,0,0,0,0,0,0,0,0,1,1,1
R007396,male,2,rural,tertiary,1,5,0,0,0,0,0,0,0,1,0
R007397,male,3,rural,primary,1,12,0,1,0,0,0,0,0,0,0
R007398,female,3,rural,primary,1,12,1,1,0,0,0,0,0,1,1
R007399,female,1,rural,secondary,1,1,0,1,0,0,0,0,0,1,1
R007400,female,2,rural,secondary,0,0,0,0,0,0,0,1,1,0,0
R007401,male,2,rural,secondary,1,2,0,0,0,0,0,0,0,0,1
R007402,male,4,rural,secondary,0,0,0,0,1,1,0,0,1,1,1
R007403,female,1,urban,primary,0,0,0,0,1,0,0,0,1,0,1
R007404,male,1,rural,tertiary,1,2,0,0,0,0,0,0,0,0,0
R007405,male,2,rural,secondary,1,12,1,0,0,0,0,0,0,0,1
R007406,female,1,urban,primary,0,0,0,0,1,0,0,0,1,0,0
R007407,male,2,rural,secondary,0,0,0,0,1,1,0,0,1,1,0
R007408,male,1,urban,primary,1,12,1,0,0,0,0,0,0,0,1
R007409,female,4,urban,tertiary,1,1,0,1,0,0,0,0,0,1,1
R007410,male,4,rural,primary,0,0,0,0,1,0,1,1,1,0,1
R007411,male,4,urban,none,1,12,0,1,0,0,0,0,0,1,1
R007412,male,1,rural,none,0,0,0,0,0,1,0,0,1,0,0
R007413,male,2,rural,secondary,1,2,0,0,0,0,0,0,0,1,0
R007414,male,3,urban,secondary,1,5,0,0,0,0,0,0,0,1,0
R007415,female,5,rural,none,1,5,0,1,0,0,0,0,0,1,1
R007416,female,1,urban,primary,0,0,0,0,1,0,0,0,1,0,0
R007417,female,1,urban,secondary,0,0,0,0,1,0,0,0,0,0,0
R007418,female,5,urban,secondary,1,1,1,0,0,0,0,0,0,0,1
R007419,female,3,urban,tertiary,0,0,0,0,0,0,1,0,1,1,1
R007420,female,3,rural,primary,1,1,0,0,0,0,0,0,0,1,1
R007421,male,3,rural,secondary,0,0,0,0,0,0,0,1,1,0,1
R007422,male,2,rural,tertiary,1,2,0,1,0,0,0,0,0,0,0
R007423,male,1,rural,primary,1,5,0,0,0,0,0,0,0,0,0
R007424,male,3,urban,secondary,1,5,0,0,0,0,0,0,0,1,1
R007425,female,3,rural,primary,0,0,0,0,0,1,0,0,0,1,1
R007426,female,3,rural,secondary,0,0,0,0,1,1,1,0,1,1,0
R007427,female,2,urban,none,0,0,0,0,1,0,1,0,0,1,0
R007428,male,1,urban,primary,1,2,0,0,0,0,0,0,0,0,0
R007429,male,3,urban,secondary,1,2,1,1,0,0,0,0,0,0,1
R007430,male,2,rural,primary,0,0,0,0,1,0,0,1,0,0,1
R007431,male,5,rural,tertiary,1,0,1,1,0,0,0,0,0,0,1
R007432,female,3,urban,secondary,1,12,0,0,0,0,0,0,0,0,0
R007433,male,2,urban,primary,0,0,0,0,1,0,0,0,1,0,1
R007434,female,4,urban,secondary,1,1,0,1,0,0,0,0,0,1,0
R007435,male,1,urban,secondary,1,12,0,0,0,0,0,0,0,0,0
R007436,male,2,rural,primary,0,0,0,0,0,1,0,0,0,1,0
R007437,female,4,rural,tertiary,1,5,0,0,0,0,0,0,0,1,1
R007438,male,2,urban,primary,1,12,0,0,0,0,0,0,0,1,1
R007439,male,4,urban,tertiary,1,5,0,0,0,0,0,0,0,1,1
R007440,female,2,urban,primary,1,0,0,0,0,0,0,0,0,1,0
R007441,female,3,urban,primary,1,12,0,1,0,0,0,0,0,0,0
R007442,male,1,urban,secondary,1,5,0,0,0,0,0,0,0,0,1
R007443,male,2,urban,none,0,0,0,0,0,0,0,0,0,0,0
R007444,male,4,urban,secondary,1,5,0,1,0,0,0,0,0,1,1
R007445,male,2,urban,secondary,1,0,0,0,0,0,0,0,0,0,1
R007446,male,5,urban,secondary,1,1,1,0,0,0,0,0,0,0,1
R007447,female,5,rural,secondary,1,5,1,1,0,0,0,0,0,1,1
R007448,female,4,urban,secondary,1,30,1,1,0,0,0,0,0,0,1
R007449,female,3,urban,secondary,1,5,0,0,0,0,0,0,0,1,1
R007450,male,4,rural,primary,1,12,0,0,0,0,0,0,0,0,1
R007451,female,1,urban,secondary,1,2,0,0,0,0,0,0,0,0,0
R007452,female,2,urban,tertiary,1,12,0,0,0,0,0,0,0,1,1
R007453,female,2,urban,secondary,0,0,0,0,1,0,1,0,1,1,0
R007454,female,1,urban,none,1,30,0,0,0,0,0,0,0,0,0
R007455,female,1,rural,secondary,1,5,0,0,0,0,0,0,0,0,1
R007456,female,3,rural,primary,0,0,0,0,1,1,0,0,0,1,0
R007457,male,1,urban,secondary,1,30,0,0,0,0,0,0,0,0,1
R007458,male,1,urban,tertiary,0,0,0,0,0,0,0,1,0,0,1
R007459,male,3,urban,secondary,1,2,0,0,0,0,0,0,0,1,1
R007460,female,2,urban,primary,0,0,0,0,0,0,0,1,1,0,0
R007461,female,3,rural,secondary,1,1,0,0,0,0,0,0,0,1,0
R007462,male,1,urban,secondary,1,30,0,1,0,0,0,0,0,0,1
R007463,female,5,urban,tertiary,1,1,0,1,0,0,0,0,0,1,1
R007464,male,3,rural,secondary,1,5,1,0,0,0,0,0,0,1,1
R007465,female,2,urban,primary,0,0,0,0,0,1,0,0,0,1,1
R007466,male,4,rural,tertiary,1,1,0,0,0,0,0,0,0,1,0
R007467,male,3,urban,tertiary,1,2,0,0,0,0,0,0,0,1,1
R007468,female,2,urban,secondary,0,0,0,0,0,0,1,1,1,0,1
R007469,female,3,rural,tertiary,1,5,1,0,0,0,0,0,0,1,0
R007470,male,4,urban,secondary,1,5,1,1,0,0,0,0,0,1,1
R007471,female,4,rural,secondary,1,12,0,1,0,0,0,0,0,0,1
R007472,female,1,urban,secondary,1,12,1,0,0,0,0,0,0,0,0
R007473,female,4,rural,primary,0,0,0,0,1,0,1,0,0,0,0
R007474,female,2,urban,secondary,1,5,0,0,0,0,0,0,0,1,1
R007475,female,2,urban,primary,0,0,0,0,0,0,0,0,1,0,1
R007476,male,5,urban,primary,1,2,0,0,0,0,0,0,0,1,1
R007477,male,3,urban,secondary,1,5,0,0,0,0,0,0,0,1,1
R007478,male,5,urban,secondary,0,0,0,0,1,0,0,0,0,1,1
R007479,female,5,urban,secondary,1,2,1,0,0,0,0,0,0,0,1
R007480,male,4,rural,secondary,1,2,0,0,0,0,0,0,0,1,1
R007481,male,3,urban,none,0,0,0,0,0,0,1,0,1,1,1
R007482,male,1,rural,tertiary,1,5,0,0,0,0,0,0,0,1,0
R007483,female,4,rural,primary,1,2,1,1,0,0,0,0,0,0,0
R007484,male,5,urban,secondary,1,5,0,1,0,0,0,0,0,0,1
R007485,female,2,rural,primary,0,0,0,0,1,0,0,0,1,1,1
R007486,female,3,urban,primary,1,1,0,0,0,0,0,0,0,1,0
R007487,female,1,rural,secondary,0,0,0,0,1,0,1,1,1,0,0
R007488,female,5,rural,secondary,1,30,1,0,0,0,0,0,0,1,1
R007489,male,3,urban,secondary,1,1,1,1,0,0,0,0,0,1,1
R007490,female,2,rural,primary,1,5,1,1,0,0,0,0,0,0,0
R007491,female,5,urban,secondary,1,12,0,1,0,0,0,0,0,1,1
R007492,female,1,rural,primary,0,0,0,0,1,1,0,0,1,0,0
R007493,male,3,urban,tertiary,1,5,0,0,0,0,0,0,0,1,0
R007494,male,3,urban,tertiary,1,30,0,1,0,0,0,0,0,1,1
R007495,male,4,rural,primary,1,2,1,1,0,0,0,0,0,1,1
R007496,male,1,rural,secondary,1,12,0,0,0,0,0,0,0,0,1
R007497,female,3,rural,tertiary,1,1,1,0,0,0,0,0,0,0,0
R007498,female,2,urban,secondary,0,0,0,0,1,1,0,1,0,1,0
R007499,male,4,rural,secondary,0,0,0,0,1,1,0,0,0,1,0
R007500,female,4,urban,primary,0,0,0,0,0,0,0,0,0,1,1
R007501,female,2,urban,secondary,1,12,0,0,0,0,0,0,0,1,1
R007502,female,3,urban,secondary,1,30,1,1,0,0,0,0,0,1,1
R007503,female,1,rural,secondary,1,12,0,0,0,0,0,0,0,1,0
R007504,female,5,rural,primary,0,0,0,0,0,0,1,0,1,1,1
R007505,male,3,rural,secondary,1,0,0,0,0,0,0,0,0,0,0
R007506,male,1,urban,secondary,1,5,0,0,0,0,0,0,0,1,1
R007507,male,3,rural,tertiary,1,5,0,0,0,0,0,0,0,0,0
R007508,female,1,urban,primary,1,5,0,1,0,0,0,0,0,1,1
R007509,female,4,rural,primary,1,2,0,0,0,0,0,0,0,0,0
R007510,male,1,rural,secondary,1,12,0,0,0,0,0,0,0,0,1
R007511,female,3,urban,primary,1,2,0,1,0,0,0,0,0,1,1
R007512,female,3,rural,secondary,0,0,0,0,0,1,1,1,1,1,1
R007513,male,2,urban,secondary,1,1,0,1,0,0,0,0,0,1,1
R007514,female,3,rural,secondary,1,5,1,1,0,0,0,0,0,0,0
R007515,female,5,rural,secondary,1,30,0,0,0,0,0,0,0,1,0
R007516,female,3,urban,secondary,1,5,0,0,0,0,0,0,0,1,1
R007517,male,3,rural,secondary,1,5,0,0,0,0,0,0,0,1,1
R007518,male,5,rural,secondary,1,5,1,1,0,0,0,0,0,1,0
R007519,female,4,urban,secondary,1,1,0,0,0,0,0,0,0,1,0
R007520,female,3,urban,secondary,1,1,1,0,0,0,0,0,0,1,1
R007521,female,3,urban,secondary,1,0,0,0,0,0,0,0,0,0,1
R007522,male,3,rural,primary,1,1,0,1,0,0,0,0,0,0,0
R007523,female,1,urban,tertiary,1,12,0,0,0,0,0,0,0,1,1
R007524,male,1,urban,tertiary,1,5,0,0,0,0,0,0,0,1,1
R007525,female,4,rural,primary,0,0,0,0,1,0,0,0,0,1,1
R007526,male,2,urban,primary,1,30,0,0,0,0,0,0,0,1,0
R007527,male,4,urban,secondary,1,5,0,1,0,0,0,0,0,0,1
R007528,male,3,urban,tertiary,1,1,1,0,0,0,0,0,0,1,1
R007529,male,4,rural,tertiary,1,12,0,0,0,0,0,0,0,1,0
R007530,male,4,urban,none,0,0,0,0,0,0,0,0,0,1,1
R007531,female,5,urban,primary,1,30,1,1,0,0,0,0,0,0,1
R007532,female,2,urban,primary,1,30,0,0,0,0,0,0,0,1,0
R007533,female,1,rural,primary,1,2,0,0,0,0,0,0,0,0,1
R007534,male,3,urban,primary,1,5,1,0,0,0,0,0,0,1,0
R007535,male,1,urban,secondary,1,1,0,0,0,0,0,0,0,1,0
R007536,male,3,urban,tertiary,1,12,0,0,0,0,0,0,0,1,1
R007537,male,4,urban,secondary,1,5,1,1,0,0,0,0,0,1,1
R007538,female,3,urban,none,0,0,0,0,1,1,0,0,0,1,0
R007539,female,3,rural,none,0,0,0,0,1,0,0,1,1,1,0
R007540,male,2,urban,primary,0,0,0,0,1,1,0,1,0,0,0
R007541,female,5,urban,tertiary,1,0,1,0,0,0,0,0,0,0,1
R007542,female,3,urban,tertiary,1,1,0,1,0,0,0,0,0,0,1
R007543,male,1,urban,primary,1,30,0,0,0,0,0,0,0,0,1
R007544,female,3,urban,tertiary,1,12,1,1,0,0,0,0,0,0,1
R007545,male,1,rural,primary,0,0,0,0,1,0,1,1,0,0,1
R007546,male,3,urban,primary,1,5,0,0,0,0,0,0,0,1,1
R007547,female,1,urban,primary,0,0,0,0,1,1,0,0,0,1,0
R007548,male,1,urban,primary,1,2,0,0,0,0,0,0,0,0,1
R007549,female,2,urban,primary,1,1,0,1,0,0,0,0,0,1,1
R007550,male,4,urban,tertiary,1,1,1,1,0,0,0,0,0,1,1
R007551,male,3,rural,secondary,0,0,0,0,1,1,1,0,1,1,1
R007552,male,4,rural,primary,1,5,1,1,0,0,0,0,0,1,1
R007553,male,3,rural,primary,0,0,0,0,1,0,1,0,0,0,1
R007554,female,4,urban,secondary,0,0,0,0,0,0,1,0,0,1,1
R007555,female,4,urban,tertiary,1,0,1,1,0,0,0,0,0,1,1
R007556,male,1,urban,primary,1,2,0,0,0,0,0,0,0,0,0
R007557,male,2,urban,primary,0,0,0,0,0,0,0,1,0,1,1
R007558,female,1,rural,tertiary,1,5,0,0,0,0,0,0,0,0,0
R007559,male,1,urban,secondary,0,0,0,0,1,0,1,0,0,0,1
R007560,male,1,urban,secondary,1,12,0,0,0,0,0,0,0,1,1
R007561,male,3,urban,tertiary,1,0,0,1,0,0,0,0,0,1,0
R007562,male,1,rural,secondary,1,12,0,0,0,0,0,0,0,0,1
R007563,male,5,urban,secondary,1,1,0,1,0,0,0,0,0,1,1
R007564,male,2,urban,secondary,1,5,0,1,0,0,0,0,0,0,0
R007565,female,3,urban,primary,0,0,0,0,0,0,1,0,1,1,0
R007566,female,1,rural,secondary,1,0,1,1,0,0,0,0,0,0,0
R007567,female,5,urban,primary,1,5,1,1,0,0,0,0,0,1,1
R007568,male,3,rural,secondary,1,5,0,0,0,0,0,0,0,1,1
R007569,male,1,urban,secondary,1,0,0,0,0,0,0,0,0,0,1
R007570,female,2,urban,secondary,1,1,0,0,0,0,0,0,0,1,1
R007571,male,1,rural,none,0,0,0,0,1,0,0,1,0,0,0
R007572,male,4,urban,tertiary,1,1,0,0,0,0,0,0,0,1,1
R007573,male,4,urban,primary,0,0,0,0,0,0,0,0,0,0,1
R007574,female,2,rural,secondary,1,1,0,1,0,0,0,0,0,1,0
R007575,female,1,rural,primary,0,0,0,0,1,1,0,0,1,0,1
R007576,male,1,urban,primary,1,5,0,0,0,0,0,0,0,0,1
R007577,female,3,urban,primary,1,30,0,0,0,0,0,0,0,1,0
R007578,male,5,urban,tertiary,1,5,0,1,0,0,0,0,0,1,1
R007579,male,3,rural,secondary,1,2,0,0,0,0,0,0,0,1,1
R007580,male,2,rural,secondary,1,1,0,0,0,0,0,0,0,0,1
R007581,male,3,urban,secondary,0,0,0,0,1,1,1,0,1,0,1
R007582,male,3,rural,primary,1,5,1,1,0,0,0,0,0,0,0
R007583,male,1,urban,secondary,1,1,0,0,0,0,0,0,0,0,1
R007584,male,1,urban,secondary,1,1,0,1,0,0,0,0,0,0,0
R007585,male,1,urban,tertiary,1,0,0,0,0,0,0,0,0,1,0
R007586,male,2,rural,primary,1,2,1,1,0,0,0,0,0,0,0
R007587,female,5,rural,secondary,1,12,0,0,0,0,0,0,0,1,0
R007588,female,5,urban,secondary,1,5,0,0,0,0,0,0,0,1,0
R007589,male,1,rural,secondary,1,5,0,0,0,0,0,0,0,0,0
R007590,female,2,rural,tertiary,1,1,0,0,0,0,0,0,0,1,0
R007591,male,3,urban,secondary,1,2,1,0,0,0,0,0,0,0,1
R007592,male,2,rural,tertiary,1,12,0,1,0,0,0,0,0,0,0
R007593,male,2,rural,primary,1,30,0,1,0,0,0,0,0,0,0
R007594,female,5,urban,secondary,1,2,1,0,0,0,0,0,0,1,1
R007595,male,2,rural,primary,0,0,0,0,1,0,1,0,1,1,0
R007596,female,1,urban,secondary,0,0,0,0,0,0,1,0,1,0,0
R007597,female,3,urban,primary,1,5,0,0,0,0,0,0,0,0,1
R007598,male,4,rural,primary,1,12,1,1,0,0,0,0,0,1,0
R007599,female,1,urban,secondary,1,2,0,0,0,0,0,0,0,0,1
R007600,female,5,rural,secondary,1,5,0,1,0,0,0,0,0,1,1
R007601,male,5,rural,none,1,5,0,0,0,0,0,0,0,0,1
R007602,female,2,urban,primary,0,0,0,0,0,0,1,0,1,0,0
R007603,male,1,rural,primary,0,0,0,0,1,0,0,1,1,1,0
R007604,female,5,rural,primary,1,2,0,1,0,0,0,0,0,1,0
R007605,female,1,rural,secondary,0,0,0,0,1,0,0,1,0,0,0
R007606,male,1,urban,secondary,1,1,1,1,0,0,0,0,0,0,1
R007607,female,4,rural,secondary,0,0,0,0,1,0,0,1,1,0,1
R007608,male,1,rural,secondary,1,2,0,0,0,0,0,0,0,0,1
R007609,male,2,rural,primary,1,2,0,0,0,0,0,0,0,1,0
R007610,male,1,rural,primary,0,0,0,0,1,1,0,0,0,0,1
R007611,female,2,rural,primary,0,0,0,0,1,1,0,0,1,1,0
R007612,female,3,urban,secondary,1,30,0,0,0,0,0,0,0,1,1
R007613,female,1,urban,secondary,1,5,1,0,0,0,0,0,0,0,1
R007614,female,1,rural,none,0,0,0,0,1,1,0,0,1,0,0
R007615,female,4,rural,primary,1,12,1,1,0,0,0,0,0,1,0
R007616,female,1,urban,primary,0,0,0,0,1,0,1,0,1,1,0
R007617,male,2,urban,tertiary,1,5,0,0,0,0,0,0,0,0,0
R007618,male,1,urban,primary,1,2,0,0,0,0,0,0,0,0,1
R007619,male,2,urban,primary,1,5,1,0,0,0,0,0,0,0,0
R007620,female,2,rural,none,0,0,0,0,0,0,0,1,1,0,0
R007621,female,5,rural,tertiary,1,0,0,0,0,0,0,0,0,0,1
R007622,male,2,rural,secondary,1,0,0,1,0,0,0,0,0,0,0
R007623,male,3,rural,primary,0,0,0,0,0,0,0,1,0,0,0
R007624,female,4,urban,tertiary,1,30,0,0,0,0,0,0,0,0,0
R007625,female,5,urban,secondary,1,12,0,0,0,0,0,0,0,1,1
R007626,female,3,urban,secondary,1,12,1,0,0,0,0,0,0,1,0
R007627,female,3,urban,secondary,1,5,0,0,0,0,0,0,0,1,1
R007628,female,1,urban,tertiary,1,0,0,0,0,0,0,0,0,1,0
R007629,female,1,urban,secondary,1,1,0,0,0,0,0,0,0,1,1
R007630,female,5,urban,primary,1,30,1,0,0,0,0,0,0,1,1
R007631,male,3,urban,primary,1,5,0,1,0,0,0,0,0,1,1
R007632,male,2,urban,secondary,1,0,0,0,0,0,0,0,0,1,1
R007633,female,5,urban,secondary,1,1,1,0,0,0,0,0,0,0,1
R007634,male,5,urban,tertiary,1,1,0,1,0,0,0,0,0,0,0
R007635,male,1,urban,none,1,5,0,0,0,0,0,0,0,0,0
R007636,male,4,urban,secondary,1,1,0,0,0,0,0,0,0,0,1
R007637,female,1,urban,tertiary,1,12,0,1,0,0,0,0,0,0,1
R007638,male,5,rural,none,0,0,0,0,0,0,0,0,1,1,0
R007639,male,1,urban,primary,1,12,0,0,0,0,0,0,0,1,0
R007640,female,1,urban,primary,0,0,0,0,0,0,0,1,1,0,1
R007641,female,3,rural,primary,0,0,0,0,1,1,0,0,1,0,0
R007642,male,5,rural,secondary,1,5,0,1,0,0,0,0,0,1,1
R007643,male,2,urban,secondary,1,12,0,0,0,0,0,0,0,1,1
