loan_id,grade,amount,term_months,interest_rate,defaulted,recovery_rate
L004963,B,500,24,0.0712,0,0.0
L004964,D,500,60,0.1528,1,0.1107
L004965,B,500,12,0.0739,0,0.0
L004966,B,5000,36,0.0773,0,0.0
L004967,A,5000,36,0.0668,0,0.0
L004968,D,500,60,0.1476,0,0.0
L004969,C,7500,60,0.1112,0,0.0
L004970,C,10000,60,0.1098,0,0.0
L004971,E,1000,60,0.1867,1,0.2017
L004972,A,500,36,0.0595,0,0.0
L004973,C,2500,12,0.1135,0,0.0
L004974,D,7500,12,0.1481,0,0.0
L004975,E,1000,60,0.1872,0,0.0
L004976,C,5000,36,0.1025,0,0.0
L004977,D,10000,12,0.1405,0,0.0
L004978,A,5000,36,0.048,0,0.0
L004979,B,10000,12,0.0734,0,0.0
L004980,C,7500,36,0.1162,1,0.1607
L004981,A,10000,12,0.0585,0,0.0
L004982,D,500,60,0.1538,0,0.0
L004983,E,10000,24,0.1979,1,0.0934
L004984,A,10000,12,0.0528,0,0.0
L004985,A,5000,24,0.0626,0,0.0
L004986,B,1000,60,0.0798,0,0.0
L004987,D,7500,36,0.1459,0,0.0
L004988,D,1000,36,0.1444,0,0.0
L004989,C,7500,24,0.1113,0,0.0
L004990,B,5000,60,0.0746,0,0.0
L004991,C,5000,12,0.1128,0,0.0
L004992,C,7500,36,0.1131,0,0.0
L004993,B,5000,60,0.0827,0,0.0
L004994,E,2500,24,0.194,1,0.2951
L004995,B,1000,12,0.0792,0,0.0
L004996,D,5000,12,0.1525,0,0.0
L004997,A,7500,36,0.0557,0,0.0
L004998,D,7500,36,0.1468,1,0.2847
L004999,A,2500,12,0.0601,0,0.0
L005000,B,10000,12,0.0721,0,0.0
L005001,B,5000,12,0.0805,0,0.0
L005002,B,10000,36,0.0839,0,0.0
L005003,A,2500,36,0.0537,0,0.0
L005004,D,5000,12,0.1554,0,0.0
L005005,C,2500,24,0.1206,0,0.0
L005006,B,10000,36,0.0688,0,0.0
L005007,A,5000,24,0.0527,0,0.0
L005008,A,1000,12,0.0482,0,0.0
L005009,B,2500,12,0.0751,0,0.0
L005010,B,7500,12,0.0893,0,0.0
L005011,D,7500,36,0.1539,0,0.0
L005012,A,7500,36,0.0633,0,0.0
L005013,C,5000,60,0.1069,0,0.0
L005014,B,1000,12,0.085,0,0.0
L005015,A,10000,12,0.0601,0,0.0
L005016,B,500,24,0.0713,0,0.0
L005017,C,5000,60,0.1213,0,0.0
L005018,D,5000,24,0.1434,0,0.0
L005019,B,2500,60,0.0729,1,0.1748
L005020,D,5000,24,0.1468,0,0.0
L005021,A,2500,24,0.0548,0,0.0
L005022,C,7500,60,0.1027,0,0.0
L005023,C,2500,12,0.1245,0,0.0
L005024,C,2500,12,0.1133,1,0.2976
L005025,B,500,36,0.0794,0,0.0
L005026,C,1000,36,0.109,0,0.0
L005027,B,10000,36,0.0769,0,0.0
L005028,B,1000,36,0.0822,0,0.0
L005029,A,2500,24,0.0565,0,0.0
L005030,C,1000,12,0.112,0,0.0
L005031,A,2500,60,0.0511,0,0.0
L005032,B,2500,36,0.0782,0,0.0
L005033,B,10000,60,0.0771,0,0.0
L005034,C,10000,12,0.1065,0,0.0
L005035,E,7500,60,0.1938,0,0.0
L005036,A,10000,60,0.0407,0,0.0
L005037,C,500,24,0.1006,0,0.0
L005038,A,1000,60,0.0547,0,0.0
L005039,B,10000,60,0.0841,0,0.0
L005040,A,7500,12,0.058,0,0.0
L005041,C,5000,12,0.1191,0,0.0
L005042,A,10000,24,0.059,0,0.0
L005043,D,500,12,0.1601,0,0.0
L005044,A,7500,24,0.0579,1,0.3153
L005045,E,500,60,0.1896,0,0.0
L005046,B,500,24,0.0804,0,0.0
L005047,B,1000,36,0.0906,0,0.0
L005048,B,1000,36,0.0857,0,0.0
L005049,B,1000,12,0.0834,0,0.0
L005050,C,10000,60,0.1076,0,0.0
L005051,E,10000,36,0.2046,0,0.0
L005052,B,5000,60,0.0711,0,0.0
L005053,A,5000,12,0.056,0,0.0
L005054,A,10000,36,0.0615,0,0.0
L005055,D,10000,36,0.1521,0,0.0
L005056,D,5000,36,0.1487,0,0.0
L005057,A,10000,12,0.0566,0,0.0
L005058,A,500,60,0.0447,0,0.0
L005059,A,1000,60,0.0545,0,0.0
L005060,A,10000,36,0.0631,0,0.0
L005061,B,500,24,0.0855,0,0.0
L005062,C,2500,60,0.1235,0,0.0
L005063,B,500,24,0.0838,0,0.0
L005064,B,500,60,0.0758,0,0.0
L005065,B,500,12,0.0695,0,0.0
L005066,C,500,24,0.113,0,0.0
L005067,B,10000,24,0.0865,0,0.0
L005068,A,7500,60,0.0594,0,0.0
L005069,B,10000,60,0.0796,0,0.0
L005070,B,500,12,0.0738,0,0.0
L005071,D,2500,24,0.1465,1,0.3005
L005072,C,10000,12,0.0975,0,0.0
L005073,C,7500,12,0.1141,0,0.0
L005074,E,1000,60,0.1938,0,0.0
L005075,B,10000,24,0.082,0,0.0
L005076,C,2500,36,0.1171,0,0.0
L005077,B,5000,60,0.0931,0,0.0
L005078,B,1000,36,0.0767,0,0.0
L005079,B,5000,36,0.0741,1,0.3049
L005080,A,5000,24,0.0518,0,0.0
L005081,D,1000,36,0.1494,0,0.0
L005082,C,500,36,0.1204,0,0.0
L005083,E,7500,24,0.1983,1,0.1411
L005084,D,500,60,0.1358,0,0.0
L005085,A,7500,24,0.0583,0,0.0
L005086,B,1000,36,0.0795,0,0.0
L005087,B,7500,36,0.0844,0,0.0
L005088,A,7500,60,0.0574,0,0.0
L005089,B,7500,60,0.0831,0,0.0
L005090,E,2500,60,0.1991,0,0.0
L005091,D,2500,36,0.1533,0,0.0
L005092,D,10000,12,0.1465,1,0.1481
L005093,A,5000,60,0.063,0,0.0
L005094,D,1000,60,0.144,0,0.0
L005095,A,1000,60,0.0491,0,0.0
L005096,E,1000,24,0.1953,0,0.0
L005097,A,500,36,0.0577,0,0.0
L005098,B,500,36,0.075,0,0.0
L005099,C,10000,24,0.1241,0,0.0
L005100,C,500,12,0.1019,1,0.1971
L005101,B,500,36,0.0769,0,0.0
L005102,A,1000,24,0.0574,0,0.0
L005103,A,10000,60,0.0682,0,0.0
L005104,A,10000,12,0.0557,0,0.0
L005105,C,10000,24,0.1057,0,0.0
L005106,A,500,60,0.0462,0,0.0
L005107,B,2500,12,0.0769,0,0.0
L005108,A,2500,36,0.0582,0,0.0
L005109,D,5000,60,0.1547,0,0.0
L005110,E,2500,36,0.201,0,0.0
L005111,A,5000,24,0.0552,0,0.0
L005112,B,10000,24,0.08,0,0.0
L005113,C,10000,60,0.1023,0,0.0
L005114,B,5000,36,0.0822,0,0.0
L005115,E,10000,60,0.1905,0,0.0
L005116,B,10000,24,0.0736,0,0.0
L005117,D,10000,36,0.1498,0,0.0
L005118,B,500,24,0.0903,0,0.0
L005119,B,2500,12,0.069,0,0.0
L005120,E,10000,12,0.1877,1,0.2601
L005121,C,1000,36,0.1102,0,0.0
L005122,C,500,36,0.1202,0,0.0
L005123,B,1000,24,0.0804,0,0.0
L005124,C,7500,36,0.1111,1,0.2143
L005125,A,5000,12,0.0587,1,0.0112
L005126,B,10000,24,0.0776,0,0.0
L005127,B,5000,60,0.0902,0,0.0
L005128,C,5000,12,0.119,0,0.0
L005129,D,500,36,0.1532,0,0.0
L005130,C,500,12,0.1116,0,0.0
L005131,A,5000,24,0.0525,0,0.0
L005132,C,500,12,0.1127,0,0.0
L005133,D,2500,36,0.1437,0,0.0
L005134,B,10000,12,0.0765,0,0.0
L005135,A,5000,60,0.051,0,0.0
L005136,D,500,36,0.158,0,0.0
L005137,A,500,36,0.0548,0,0.0
L005138,A,5000,12,0.043,0,0.0
L005139,C,2500,24,0.1144,0,0.0
L005140,B,5000,12,0.0885,0,0.0
L005141,B,2500,24,0.0745,0,0.0
L005142,B,7500,36,0.0794,0,0.0
L005143,D,7500,36,0.1559,0,0.0
L005144,C,7500,60,0.0985,0,0.0
L005145,C,500,36,0.1239,0,0.0
L005146,B,2500,60,0.0793,0,0.0
L005147,B,500,24,0.0793,0,0.0
L005148,C,5000,12,0.125,0,0.0
L005149,A,1000,36,0.058,1,0.3666
L005150,D,1000,24,0.1608,0,0.0
L005151,A,1000,60,0.0607,0,0.0
L005152,C,5000,12,0.1049,0,0.0
L005153,B,2500,60,0.0731,0,0.0
L005154,A,1000,24,0.0571,1,0.2899
L005155,B,500,36,0.0766,0,0.0
L005156,C,7500,12,0.1077,0,0.0
L005157,D,7500,24,0.1546,0,0.0
L005158,C,500,24,0.1191,0,0.0
L005159,C,5000,60,0.1144,0,0.0
L005160,B,5000,12,0.0841,0,0.0
L005161,B,2500,36,0.0729,0,0.0
L005162,A,7500,60,0.0616,0,0.0
L005163,D,10000,12,0.1473,0,0.0
L005164,D,1000,24,0.1426,0,0.0
L005165,C,500,36,0.1108,0,0.0
L005166,B,10000,60,0.0768,0,0.0
L005167,D,1000,36,0.1498,1,0.1781
L005168,B,2500,36,0.0792,0,0.0
L005169,C,5000,36,0.1126,0,0.0
L005170,B,1000,12,0.0751,1,0.3089
L005171,A,1000,24,0.0549,0,0.0
L005172,A,7500,36,0.0567,0,0.0
L005173,B,5000,24,0.0778,0,0.0
L005174,A,2500,60,0.0474,0,0.0
L005175,B,5000,12,0.0755,0,0.0
L005176,C,10000,12,0.1103,0,0.0
L005177,B,5000,24,0.0685,0,0.0
L005178,C,2500,36,0.114,0,0.0
L005179,A,10000,24,0.0517,0,0.0
L005180,C,500,60,0.1131,0,0.0
L005181,B,2500,36,0.0708,0,0.0
L005182,C,2500,36,0.1189,1,0.1818
L005183,E,1000,24,0.1989,0,0.0
L005184,A,10000,24,0.0525,0,0.0
L005185,D,500,12,0.1618,0,0.0
L005186,B,10000,24,0.0823,0,0.0
L005187,C,2500,12,0.1089,0,0.0
L005188,A,10000,60,0.0532,0,0.0
L005189,C,500,36,0.1196,0,0.0
L005190,C,5000,60,0.107,0,0.0
L005191,B,2500,12,0.0739,0,0.0
L005192,A,7500,24,0.059,0,0.0
L005193,A,1000,36,0.0506,0,0.0
L005194,B,2500,36,0.0765,0,0.0
L005195,A,500,12,0.0551,0,0.0
L005196,D,10000,12,0.1649,0,0.0
L005197,B,7500,60,0.0787,0,0.0
L005198,A,2500,12,0.0504,0,0.0
L005199,C,5000,12,0.1132,0,0.0
L005200,B,2500,36,0.079,0,0.0
L005201,D,7500,24,0.1483,1,0.1012
L005202,B,500,36,0.0893,1,0.2781
L005203,D,2500,24,0.1536,0,0.0
L005204,D,500,12,0.1456,0,0.0
L005205,A,10000,12,0.0535,0,0.0
L005206,C,500,60,0.1159,0,0.0
L005207,B,2500,60,0.0867,0,0.0
L005208,D,7500,60,0.1503,0,0.0
L005209,B,10000,24,0.0877,0,0.0
L005210,D,5000,24,0.1548,0,0.0
L005211,D,5000,60,0.1525,0,0.0
L005212,A,7500,12,0.0576,0,0.0
L005213,B,5000,12,0.0772,0,0.0
L005214,B,1000,24,0.0705,0,0.0
L005215,E,5000,60,0.2002,0,0.0
L005216,E,7500,12,0.1979,1,0.052
L005217,B,7500,60,0.073,0,0.0
L005218,E,500,36,0.1937,0,0.0
L005219,D,1000,24,0.1505,0,0.0
L005220,C,2500,36,0.1079,0,0.0
L005221,B,2500,24,0.0769,0,0.0
L005222,A,5000,24,0.0499,0,0.0
L005223,A,10000,12,0.054,1,0.2143
L005224,A,1000,12,0.0681,0,0.0
L005225,D,5000,60,0.147,0,0.0
L005226,D,7500,24,0.1537,0,0.0
L005227,C,10000,12,0.1137,0,0.0
L005228,B,7500,12,0.0864,0,0.0
L005229,D,7500,24,0.1563,0,0.0
L005230,C,500,24,0.1219,0,0.0
L005231,A,7500,60,0.0595,0,0.0
L005232,D,10000,24,0.1497,1,0.2868
L005233,E,2500,24,0.1958,0,0.0
L005234,A,500,24,0.062,0,0.0
L005235,C,5000,60,0.1176,0,0.0
L005236,A,2500,60,0.0461,0,0.0
L005237,E,5000,12,0.1873,0,0.0
L005238,B,500,60,0.0794,0,0.0
L005239,B,1000,36,0.0834,0,0.0
L005240,C,500,24,0.1187,0,0.0
L005241,A,1000,60,0.0565,0,0.0
L005242,C,500,36,0.1066,0,0.0
L005243,C,1000,60,0.1014,0,0.0
L005244,C,10000,60,0.1116,0,0.0
L005245,B,2500,36,0.0797,0,0.0
L005246,E,5000,12,0.1998,0,0.0
L005247,B,7500,60,0.0761,0,0.0
L005248,C,7500,12,0.118,0,0.0
L005249,B,2500,12,0.0741,0,0.0
L005250,B,2500,60,0.0806,0,0.0
L005251,E,2500,36,0.1922,0,0.0
L005252,D,1000,24,0.1575,0,0.0
L005253,B,2500,12,0.0875,0,0.0
L005254,B,10000,24,0.0771,0,0.0
L005255,D,2500,60,0.147,0,0.0
L005256,B,5000,36,0.0793,0,0.0
L005257,C,2500,60,0.1101,0,0.0
L005258,D,1000,12,0.1554,0,0.0
L005259,C,10000,36,0.1033,0,0.0
L005260,C,10000,12,0.0969,0,0.0
L005261,E,2500,60,0.1988,0,0.0
L005262,D,10000,60,0.1354,0,0.0
L005263,B,5000,60,0.0851,1,0.5222
L005264,B,2500,36,0.0791,0,0.0
L005265,B,1000,36,0.077,0,0.0
L005266,A,500,12,0.0624,0,0.0
L005267,C,5000,36,0.1013,0,0.0
L005268,B,2500,36,0.0872,0,0.0
L005269,C,5000,12,0.1136,0,0.0
L005270,C,7500,36,0.1162,0,0.0
L005271,A,500,36,0.047,0,0.0
L005272,C,2500,36,0.1185,0,0.0
L005273,A,1000,12,0.0523,0,0.0
L005274,D,1000,12,0.1657,0,0.0
L005275,B,5000,24,0.0728,0,0.0
L005276,A,1000,24,0.0591,0,0.0
L005277,B,10000,24,0.071,0,0.0
L005278,C,1000,36,0.1092,0,0.0
L005279,B,10000,60,0.0836,0,0.0
L005280,D,1000,60,0.1511,1,0.135
L005281,A,1000,12,0.0495,0,0.0
L005282,B,7500,12,0.0773,0,0.0
L005283,C,500,36,0.1164,0,0.0
L005284,B,10000,24,0.0825,0,0.0
L005285,A,10000,60,0.0568,0,0.0
L005286,E,5000,12,0.2002,0,0.0
L005287,A,500,12,0.0615,0,0.0
L005288,A,10000,24,0.0654,0,0.0
L005289,B,1000,24,0.0801,0,0.0
L005290,D,2500,36,0.1459,0,0.0
L005291,C,2500,12,0.1224,0,0.0
L005292,D,7500,12,0.1513,1,0.122
L005293,E,5000,24,0.1951,0,0.0
L005294,A,10000,36,0.0415,0,0.0
L005295,D,500,12,0.1489,0,0.0
L005296,C,5000,12,0.1096,1,0.2189
L005297,B,5000,24,0.0821,0,0.0
L005298,A,1000,24,0.0606,0,0.0
L005299,E,2500,36,0.1961,1,0.1615
L005300,C,10000,24,0.1082,1,0.2816
L005301,C,5000,36,0.1152,0,0.0
L005302,C,2500,60,0.1175,0,0.0
L005303,C,500,24,0.114,0,0.0
L005304,A,2500,24,0.0576,0,0.0
L005305,B,2500,36,0.078,0,0.0
L005306,A,5000,24,0.048,0,0.0
L005307,D,7500,60,0.1491,0,0.0
L005308,A,7500,24,0.0629,0,0.0
L005309,D,500,24,0.15,0,0.0
L005310,A,500,12,0.0571,0,0.0
L005311,C,500,36,0.106,0,0.0
L005312,D,7500,36,0.1533,0,0.0
L005313,A,7500,60,0.0648,0,0.0
L005314,B,500,24,0.0833,0,0.0
L005315,A,10000,60,0.0644,0,0.0
L005316,B,1000,12,0.0751,0,0.0
L005317,B,2500,36,0.0755,0,0.0
L005318,E,5000,36,0.196,0,0.0
L005319,E,1000,24,0.191,1,0.2969
L005320,A,1000,60,0.052,0,0.0
L005321,B,5000,36,0.0696,0,0.0
L005322,B,500,60,0.0766,0,0.0
L005323,C,5000,36,0.1206,0,0.0
L005324,B,5000,12,0.0873,0,0.0
L005325,E,1000,12,0.2005,0,0.0
L005326,C,7500,24,0.1022,0,0.0
L005327,C,10000,60,0.1149,1,0.2896
L005328,B,1000,24,0.0785,0,0.0
L005329,E,5000,24,0.1993,0,0.0
L005330,B,7500,24,0.0807,0,0.0
L005331,A,500,12,0.0547,0,0.0
L005332,E,500,24,0.2032,0,0.0
L005333,C,500,36,0.1042,0,0.0
L005334,C,1000,24,0.1112,0,0.0
L005335,E,1000,12,0.1956,0,0.0
L005336,B,5000,60,0.0823,0,0.0
L005337,E,10000,60,0.2068,0,0.0
L005338,E,10000,60,0.1981,0,0.0
L005339,D,500,12,0.1478,0,0.0
L005340,E,500,60,0.1957,1,0.0043
L005341,E,2500,36,0.1882,0,0.0
L005342,C,500,12,0.1143,0,0.0
L005343,D,1000,24,0.1504,0,0.0
L005344,C,500,24,0.1149,0,0.0
L005345,B,1000,36,0.0782,0,0.0
L005346,B,2500,12,0.0856,0,0.0
L005347,B,1000,36,0.0817,0,0.0
L005348,A,500,12,0.051,0,0.0
L005349,D,10000,24,0.1552,0,0.0
L005350,D,7500,24,0.1462,0,0.0
L005351,A,7500,60,0.0591,0,0.0
L005352,E,1000,24,0.1994,0,0.0
L005353,B,5000,36,0.0809,0,0.0
L005354,E,1000,60,0.2048,0,0.0
L005355,B,2500,24,0.0852,0,0.0
L005356,B,10000,24,0.0853,0,0.0
L005357,D,7500,12,0.1477,0,0.0
L005358,E,500,60,0.1882,0,0.0
L005359,E,10000,60,0.2004,1,0.0178
L005360,C,500,12,0.1118,0,0.0
L005361,B,5000,60,0.0714,0,0.0
L005362,B,500,24,0.0884,0,0.0
L005363,B,5000,36,0.0812,0,0.0
L005364,C,10000,24,0.1097,0,0.0
L005365,D,2500,12,0.1503,0,0.0
L005366,D,10000,36,0.1464,0,0.0
L005367,B,1000,12,0.076,0,0.0
L005368,C,5000,36,0.1096,0,0.0
L005369,C,10000,36,0.1126,0,0.0
L005370,C,2500,12,0.1103,0,0.0
L005371,D,7500,60,0.1523,0,0.0
L005372,A,1000,24,0.0485,0,0.0
L005373,B,10000,12,0.0818,0,0.0
L005374,B,1000,12,0.0765,0,0.0
L005375,B,1000,36,0.0797,0,0.0
L005376,D,1000,12,0.1469,1,0.2
L005377,B,5000,12,0.0909,0,0.0
L005378,D,10000,12,0.1537,0,0.0
L005379,A,1000,60,0.045,0,0.0
L005380,D,7500,36,0.1533,0,0.0
L005381,E,500,24,0.2045,0,0.0
L005382,C,1000,12,0.1137,0,0.0
L005383,E,1000,60,0.1901,0,0.0
L005384,C,7500,24,0.1141,1,0.322
L005385,D,1000,60,0.1498,0,0.0
L005386,C,5000,24,0.1184,0,0.0
L005387,D,7500,36,0.1565,1,0.3233
L005388,B,5000,36,0.0783,0,0.0
L005389,C,7500,60,0.1104,0,0.0
L005390,E,7500,12,0.1965,1,0.0377
L005391,B,10000,60,0.0668,0,0.0
L005392,B,2500,60,0.0782,0,0.0
L005393,D,5000,36,0.1421,1,0.2026
L005394,A,500,24,0.059,0,0.0
L005395,C,2500,24,0.1232,0,0.0
L005396,C,5000,12,0.1096,0,0.0
L005397,B,5000,12,0.0797,0,0.0
L005398,C,2500,12,0.1068,0,0.0
L005399,B,1000,24,0.0785,0,0.0
L005400,B,5000,12,0.0772,0,0.0
L005401,B,500,36,0.0787,0,0.0
L005402,B,7500,60,0.0755,0,0.0
L005403,C,7500,36,0.1107,0,0.0
L005404,B,5000,12,0.0979,0,0.0
L005405,C,5000,24,0.1116,0,0.0
L005406,A,500,60,0.0529,0,0.0
L005407,B,500,24,0.0813,0,0.0
L005408,C,2500,12,0.1182,0,0.0
L005409,C,7500,36,0.1182,0,0.0
L005410,D,7500,36,0.154,1,0.2597
L005411,D,2500,36,0.1408,0,0.0
L005412,A,2500,24,0.0588,0,0.0
L005413,B,10000,24,0.0843,0,0.0
L005414,A,1000,12,0.0524,0,0.0
L005415,E,7500,24,0.2034,1,0.073
L005416,C,500,24,0.1093,0,0.0
L005417,A,2500,12,0.0678,0,0.0
L005418,D,10000,60,0.1496,0,0.0
L005419,D,1000,24,0.145,0,0.0
L005420,A,2500,24,0.0587,0,0.0
L005421,B,500,24,0.0767,0,0.0
L005422,D,10000,60,0.1395,0,0.0
L005423,C,1000,24,0.1103,0,0.0
L005424,C,5000,60,0.1085,0,0.0
L005425,E,7500,12,0.1866,0,0.0
L005426,A,7500,24,0.0682,0,0.0
L005427,B,2500,36,0.0733,0,0.0
L005428,C,500,24,0.1136,0,0.0
L005429,C,10000,36,0.116,0,0.0
L005430,E,2500,60,0.1887,0,0.0
L005431,B,7500,36,0.0812,0,0.0
L005432,D,2500,12,0.1403,0,0.0
L005433,B,500,36,0.079,0,0.0
L005434,B,7500,36,0.0722,0,0.0
L005435,A,7500,60,0.0492,0,0.0
L005436,B,2500,24,0.0706,0,0.0
L005437,B,500,12,0.0797,0,0.0
L005438,A,5000,12,0.0577,0,0.0
L005439,B,500,24,0.086,0,0.0
L005440,B,7500,60,0.0718,0,0.0
L005441,A,10000,60,0.0578,0,0.0
L005442,E,1000,24,0.1971,1,0.0897
L005443,C,500,12,0.1085,0,0.0
L005444,B,10000,60,0.0826,0,0.0
L005445,A,1000,36,0.059,0,0.0
L005446,A,1000,12,0.0524,0,0.0
L005447,C,1000,12,0.1191,0,0.0
L005448,D,1000,60,0.1608,0,0.0
L005449,B,10000,36,0.0941,0,0.0
L005450,C,10000,60,0.1107,0,0.0
L005451,B,1000,24,0.0751,0,0.0
L005452,E,1000,60,0.1943,0,0.0
L005453,A,10000,12,0.0515,0,0.0
L005454,B,500,12,0.0883,0,0.0
L005455,C,2500,60,0.1165,0,0.0
L005456,C,10000,12,0.1095,0,0.0
L005457,B,2500,12,0.0911,0,0.0
L005458,A,5000,24,0.0538,0,0.0
L005459,C,1000,24,0.1235,0,0.0
L005460,B,2500,24,0.0731,0,0.0
L005461,B,10000,24,0.08,0,0.0
L005462,A,1000,24,0.0536,0,0.0
L005463,C,5000,36,0.1111,0,0.0
L005464,B,5000,60,0.0828,1,0.3222
L005465,A,2500,36,0.0642,0,0.0
L005466,C,500,24,0.1071,0,0.0
L005467,A,5000,12,0.0508,0,0.0
L005468,A,500,12,0.0484,0,0.0
L005469,E,7500,36,0.2011,1,0.1831
L005470,E,2500,12,0.1764,0,0.0
L005471,C,2500,60,0.1156,0,0.0
L005472,C,1000,24,0.1345,0,0.0
L005473,D,1000,36,0.1437,0,0.0
L005474,D,7500,24,0.1509,0,0.0
L005475,B,7500,24,0.086,0,0.0
L005476,B,1000,12,0.0837,0,0.0
L005477,C,10000,12,0.1099,0,0.0
L005478,B,7500,24,0.0854,0,0.0
L005479,A,5000,24,0.056,0,0.0
L005480,C,1000,24,0.1173,0,0.0
L005481,D,10000,24,0.1386,0,0.0
L005482,B,2500,36,0.079,1,0.3453
L005483,E,5000,12,0.1869,1,0.186
L005484,D,1000,60,0.1508,0,0.0
L005485,C,2500,36,0.1126,0,0.0
L005486,D,500,12,0.1542,0,0.0
L005487,B,1000,12,0.0845,0,0.0
L005488,C,10000,24,0.1088,0,0.0
L005489,E,1000,36,0.2059,0,0.0
L005490,B,2500,60,0.0821,0,0.0
L005491,D,500,60,0.155,0,0.0
L005492,E,5000,36,0.1961,0,0.0
L005493,C,2500,12,0.1039,0,0.0
L005494,B,2500,36,0.0755,0,0.0
L005495,B,5000,60,0.0671,0,0.0
L005496,D,1000,24,0.146,0,0.0
L005497,C,2500,60,0.1107,0,0.0
L005498,A,10000,12,0.0577,0,0.0
L005499,C,500,36,0.1104,0,0.0
L005500,D,10000,36,0.1529,1,0.189
L005501,B,10000,60,0.0746,0,0.0
L005502,C,500,24,0.1095,0,0.0
L005503,D,7500,24,0.1553,0,0.0
L005504,C,500,24,0.1168,0,0.0
L005505,D,2500,24,0.1432,0,0.0
L005506,B,2500,36,0.0861,0,0.0
L005507,A,500,24,0.0582,0,0.0
L005508,B,500,36,0.0696,0,0.0
L005509,C,10000,36,0.1103,0,0.0
L005510,B,500,60,0.0762,0,0.0
L005511,A,7500,60,0.0533,0,0.0
L005512,B,500,60,0.075,0,0.0
L005513,B,7500,36,0.0825,0,0.0
L005514,D,1000,12,0.1455,0,0.0
L005515,C,500,12,0.113,0,0.0
L005516,A,5000,36,0.0597,0,0.0
L005517,B,7500,36,0.0783,0,0.0
L005518,B,2500,60,0.0724,0,0.0
L005519,B,1000,24,0.0737,0,0.0
L005520,B,10000,36,0.081,0,0.0
L005521,B,2500,36,0.0827,0,0.0
L005522,D,1000,12,0.1558,0,0.0
L005523,E,10000,24,0.1922,0,0.0
L005524,B,10000,60,0.0719,0,0.0
L005525,D,5000,12,0.1369,0,0.0
L005526,E,2500,24,0.2047,0,0.0
L005527,C,1000,24,0.1013,0,0.0
L005528,E,1000,24,0.1889,1,0.1567
L005529,D,5000,60,0.1485,0,0.0
L005530,D,10000,36,0.1652,0,0.0
L005531,B,7500,12,0.0754,0,0.0
L005532,B,2500,36,0.0828,0,0.0
L005533,D,2500,36,0.1581,0,0.0
L005534,A,500,24,0.0583,0,0.0
L005535,B,7500,24,0.0746,0,0.0
L005536,B,1000,60,0.0849,0,0.0
L005537,C,2500,12,0.117,0,0.0
L005538,B,1000,24,0.0755,1,0.0494
L005539,B,1000,60,0.0788,0,0.0
L005540,D,500,60,0.1425,0,0.0
L005541,C,10000,12,0.1047,0,0.0
L005542,D,10000,24,0.1473,0,0.0
L005543,C,5000,24,0.1148,0,0.0
L005544,E,7500,12,0.1814,0,0.0
L005545,A,1000,24,0.0575,0,0.0
L005546,A,500,60,0.046,0,0.0
L005547,D,500,24,0.1452,1,0.3657
L005548,D,2500,24,0.1428,0,0.0
L005549,B,7500,36,0.0801,0,0.0
L005550,C,1000,24,0.1122,0,0.0
L005551,E,5000,36,0.194,1,0.194
L005552,D,1000,12,0.1564,0,0.0
L005553,E,7500,24,0.2047,1,0.2515
L005554,C,10000,60,0.1151,0,0.0
L005555,B,2500,36,0.0908,0,0.0
L005556,C,500,60,0.1217,1,0.206
L005557,B,2500,36,0.0808,0,0.0
L005558,D,7500,36,0.1491,0,0.0
L005559,C,2500,12,0.1089,0,0.0
L005560,A,7500,36,0.0527,0,0.0
L005561,D,5000,24,0.1591,0,0.0
L005562,A,2500,24,0.0658,0,0.0
L005563,E,5000,12,0.1879,0,0.0
L005564,B,2500,60,0.0765,0,0.0
L005565,E,500,60,0.1977,0,0.0
L005566,A,7500,36,0.065,0,0.0
L005567,C,5000,12,0.1171,0,0.0
L005568,D,10000,36,0.1452,0,0.0
L005569,B,10000,60,0.077,0,0.0
L005570,B,5000,12,0.0762,0,0.0
L005571,A,7500,24,0.0485,0,0.0
L005572,C,5000,36,0.1084,0,0.0
L005573,A,7500,24,0.0466,0,0.0
L005574,B,5000,60,0.0761,0,0.0
L005575,C,500,60,0.1188,0,0.0
L005576,D,10000,12,0.1537,0,0.0
L005577,C,7500,12,0.1096,0,0.0
L005578,B,1000,60,0.0787,0,0.0
L005579,E,1000,24,0.1907,0,0.0
L005580,C,500,12,0.1307,0,0.0
L005581,D,10000,36,0.1456,0,0.0
L005582,A,1000,36,0.061,0,0.0
L005583,A,5000,60,0.0525,0,0.0
L005584,C,7500,36,0.1182,1,0.2775
L005585,B,500,36,0.0814,0,0.0
L005586,C,2500,36,0.1217,0,0.0
L005587,B,5000,60,0.0699,0,0.0
L005588,A,10000,36,0.053,0,0.0
L005589,C,10000,60,0.1099,0,0.0
L005590,C,500,36,0.1158,0,0.0
L005591,A,5000,12,0.055,1,0.3545
L005592,A,10000,36,0.053,0,0.0
L005593,E,1000,36,0.1897,1,0.0967
L005594,A,7500,60,0.0531,0,0.0
L005595,D,1000,36,0.1512,0,0.0
L005596,B,5000,12,0.0735,0,0.0
L005597,C,5000,12,0.107,0,0.0
L005598,A,2500,24,0.0514,0,0.0
L005599,D,2500,36,0.1438,0,0.0
L005600,B,2500,36,0.0757,0,0.0
L005601,B,2500,36,0.0817,0,0.0
L005602,A,2500,24,0.0501,0,0.0
